path,label,label_id,split,stem
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/adult/MVI_4996.npy,adult,51,train,MVI_4996
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/adult/MVI_5141.npy,adult,51,train,MVI_5141
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/adult/MVI_5142.npy,adult,51,train,MVI_5142
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/adult/MVI_5143.npy,adult,51,train,MVI_5143
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/adult/MVI_5296.npy,adult,51,train,MVI_5296
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/adult/MVI_5297.npy,adult,51,train,MVI_5297
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/adult/MVI_5298.npy,adult,51,train,MVI_5298
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/adult/MVI_8647.npy,adult,51,train,MVI_8647
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/afternoon/MVI_4655.npy,afternoon,52,train,MVI_4655
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/afternoon/MVI_4657.npy,afternoon,52,train,MVI_4657
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/afternoon/MVI_4658.npy,afternoon,52,train,MVI_4658
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/afternoon/MVI_5063.npy,afternoon,52,train,MVI_5063
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/afternoon/MVI_5064.npy,afternoon,52,train,MVI_5064
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/afternoon/MVI_5065.npy,afternoon,52,train,MVI_5065
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/afternoon/MVI_5511.npy,afternoon,52,train,MVI_5511
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/afternoon/MVI_5512.npy,afternoon,52,train,MVI_5512
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/afternoon/MVI_5513.npy,afternoon,52,train,MVI_5513
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/afternoon/MVI_9191.npy,afternoon,52,train,MVI_9191
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/afternoon/MVI_9193.npy,afternoon,52,train,MVI_9193
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/alive/MVI_9706.npy,alive,53,train,MVI_9706
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/alive/MVI_9827.npy,alive,53,train,MVI_9827
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/alive/MVI_9828.npy,alive,53,train,MVI_9828
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/alive/MVI_9829.npy,alive,53,train,MVI_9829
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/alive/MVI_9830.npy,alive,53,train,MVI_9830
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/alright/MVI_0037.npy,alright,54,train,MVI_0037
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/alright/MVI_0039.npy,alright,54,train,MVI_0039
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/alright/MVI_0040.npy,alright,54,train,MVI_0040
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/alright/MVI_0043.npy,alright,54,train,MVI_0043
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/alright/MVI_0044.npy,alright,54,train,MVI_0044
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/alright/MVI_0045.npy,alright,54,train,MVI_0045
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/alright/MVI_0096.npy,alright,54,train,MVI_0096
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/alright/MVI_0097.npy,alright,54,train,MVI_0097
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/alright/MVI_9924.npy,alright,54,train,MVI_9924
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/alright/MVI_9925.npy,alright,54,train,MVI_9925
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/alright/MVI_9926.npy,alright,54,train,MVI_9926
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/alright/MVI_9963.npy,alright,54,train,MVI_9963
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/alright/MVI_9965.npy,alright,54,train,MVI_9965
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/alright/MVI_9966.npy,alright,54,train,MVI_9966
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/alright/MVI_9990.npy,alright,54,train,MVI_9990
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/animal/MVI_2999.npy,animal,55,train,MVI_2999
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/animal/MVI_3000.npy,animal,55,train,MVI_3000
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/animal/MVI_3001.npy,animal,55,train,MVI_3001
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/animal/MVI_3025.npy,animal,55,train,MVI_3025
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/animal/MVI_3026.npy,animal,55,train,MVI_3026
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/animal/MVI_3027.npy,animal,55,train,MVI_3027
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/animal/MVI_3056.npy,animal,55,train,MVI_3056
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/animal/MVI_3058.npy,animal,55,train,MVI_3058
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/animal/MVI_3082.npy,animal,55,train,MVI_3082
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/animal/MVI_3083.npy,animal,55,train,MVI_3083
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/animal/MVI_3107.npy,animal,55,train,MVI_3107
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/animal/MVI_3108.npy,animal,55,train,MVI_3108
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/animal/MVI_4167.npy,animal,55,train,MVI_4167
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/animal/MVI_4168.npy,animal,55,train,MVI_4168
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/animal/MVI_4169.npy,animal,55,train,MVI_4169
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/animal/MVI_8576.npy,animal,55,train,MVI_8576
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/animal/MVI_8577.npy,animal,55,train,MVI_8577
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/artist/MVI_4500.npy,artist,56,train,MVI_4500
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/artist/MVI_4501.npy,artist,56,train,MVI_4501
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/artist/MVI_4502.npy,artist,56,train,MVI_4502
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/artist/MVI_4503.npy,artist,56,train,MVI_4503
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/artist/MVI_4779.npy,artist,56,train,MVI_4779
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/artist/MVI_4781.npy,artist,56,train,MVI_4781
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/artist/MVI_5354.npy,artist,56,train,MVI_5354
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/artist/MVI_5355.npy,artist,56,train,MVI_5355
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/artist/MVI_5356.npy,artist,56,train,MVI_5356
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/artist/MVI_5357.npy,artist,56,train,MVI_5357
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/artist/MVI_8896.npy,artist,56,train,MVI_8896
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/artist/MVI_8897.npy,artist,56,train,MVI_8897
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/artist/MVI_8898.npy,artist,56,train,MVI_8898
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/attack/MVI_4300.npy,attack,57,train,MVI_4300
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/attack/MVI_4301.npy,attack,57,train,MVI_4301
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/attack/MVI_4303.npy,attack,57,train,MVI_4303
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/attack/MVI_4836.npy,attack,57,train,MVI_4836
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/attack/MVI_4837.npy,attack,57,train,MVI_4837
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/attack/MVI_4838.npy,attack,57,train,MVI_4838
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/attack/MVI_8707.npy,attack,57,train,MVI_8707
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/attack/MVI_8708.npy,attack,57,train,MVI_8708
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/attack/MVI_8709.npy,attack,57,train,MVI_8709
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/attack/MVI_8964.npy,attack,57,train,MVI_8964
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/attack/MVI_8966.npy,attack,57,train,MVI_8966
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/author/MVI_4506.npy,author,58,train,MVI_4506
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/author/MVI_4507.npy,author,58,train,MVI_4507
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/author/MVI_4782.npy,author,58,train,MVI_4782
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/author/MVI_4783.npy,author,58,train,MVI_4783
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/author/MVI_4784.npy,author,58,train,MVI_4784
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/author/MVI_5358.npy,author,58,train,MVI_5358
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/author/MVI_5359.npy,author,58,train,MVI_5359
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/author/MVI_5360.npy,author,58,train,MVI_5360
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/author/MVI_5361.npy,author,58,train,MVI_5361
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/author/MVI_8911.npy,author,58,train,MVI_8911
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/author/MVI_8912.npy,author,58,train,MVI_8912
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/author/MVI_8913.npy,author,58,train,MVI_8913
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/baby/MVI_3769.npy,baby,59,train,MVI_3769
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/baby/MVI_3770.npy,baby,59,train,MVI_3770
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/baby/MVI_3771.npy,baby,59,train,MVI_3771
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/baby/MVI_3917.npy,baby,59,train,MVI_3917
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/baby/MVI_3918.npy,baby,59,train,MVI_3918
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/baby/MVI_3919.npy,baby,59,train,MVI_3919
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/baby/MVI_4066.npy,baby,59,train,MVI_4066
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/baby/MVI_4067.npy,baby,59,train,MVI_4067
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/baby/MVI_4068.npy,baby,59,train,MVI_4068
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/baby/MVI_4226.npy,baby,59,train,MVI_4226
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/baby/MVI_4947.npy,baby,59,train,MVI_4947
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/baby/MVI_4948.npy,baby,59,train,MVI_4948
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/baby/MVI_5087.npy,baby,59,train,MVI_5087
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/baby/MVI_5088.npy,baby,59,train,MVI_5088
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/baby/MVI_5234.npy,baby,59,train,MVI_5234
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/baby/MVI_5235.npy,baby,59,train,MVI_5235
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/baby/MVI_5236.npy,baby,59,train,MVI_5236
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/baby/MVI_8628.npy,baby,59,train,MVI_8628
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/bad/MVI_5161.npy,bad,60,train,MVI_5161
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/bad/MVI_5162.npy,bad,60,train,MVI_5162
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/bad/MVI_5163.npy,bad,60,train,MVI_5163
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/bad/MVI_5241.npy,bad,60,train,MVI_5241
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/bad/MVI_5243.npy,bad,60,train,MVI_5243
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/bad/MVI_5319.npy,bad,60,train,MVI_5319
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/bad/MVI_5320.npy,bad,60,train,MVI_5320
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/bad/MVI_5321.npy,bad,60,train,MVI_5321
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/bad/MVI_9271.npy,bad,60,train,MVI_9271
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/bad/MVI_9272.npy,bad,60,train,MVI_9272
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/bad/MVI_9273.npy,bad,60,train,MVI_9273
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/bad/MVI_9353.npy,bad,60,train,MVI_9353
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/bad/MVI_9354.npy,bad,60,train,MVI_9354
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/bad/MVI_9433.npy,bad,60,train,MVI_9433
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/bad/MVI_9434.npy,bad,60,train,MVI_9434
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/bad/MVI_9435.npy,bad,60,train,MVI_9435
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/bad/MVI_9513.npy,bad,60,train,MVI_9513
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/bad/MVI_9514.npy,bad,60,train,MVI_9514
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/bad/MVI_9516.npy,bad,60,train,MVI_9516
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/bag/MVI_4432.npy,bag,61,train,MVI_4432
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/bag/MVI_4433.npy,bag,61,train,MVI_4433
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/bag/MVI_4436.npy,bag,61,train,MVI_4436
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/bag/MVI_4941.npy,bag,61,train,MVI_4941
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/bag/MVI_4943.npy,bag,61,train,MVI_4943
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/bag/MVI_8839.npy,bag,61,train,MVI_8839
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/bag/MVI_8840.npy,bag,61,train,MVI_8840
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/bag/MVI_8841.npy,bag,61,train,MVI_8841
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/bag/MVI_9073.npy,bag,61,train,MVI_9073
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/bag/MVI_9074.npy,bag,61,train,MVI_9074
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/bag/MVI_9075.npy,bag,61,train,MVI_9075
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/ball/MVI_4326.npy,ball,62,train,MVI_4326
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/ball/MVI_4327.npy,ball,62,train,MVI_4327
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/ball/MVI_4854.npy,ball,62,train,MVI_4854
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/ball/MVI_4855.npy,ball,62,train,MVI_4855
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/ball/MVI_4856.npy,ball,62,train,MVI_4856
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/ball/MVI_8730.npy,ball,62,train,MVI_8730
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/ball/MVI_8732.npy,ball,62,train,MVI_8732
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/ball/MVI_8733.npy,ball,62,train,MVI_8733
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/ball/MVI_8983.npy,ball,62,train,MVI_8983
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/ball/MVI_8984.npy,ball,62,train,MVI_8984
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/ball/MVI_8985.npy,ball,62,train,MVI_8985
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/bank/MVI_3335.npy,bank,0,train,MVI_3335
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/bank/MVI_3336.npy,bank,0,train,MVI_3336
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/bank/MVI_3337.npy,bank,0,train,MVI_3337
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/bank/MVI_3419.npy,bank,0,train,MVI_3419
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/bank/MVI_3421.npy,bank,0,train,MVI_3421
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/bank/MVI_3423.npy,bank,0,train,MVI_3423
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/bank/MVI_3500.npy,bank,0,train,MVI_3500
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/bank/MVI_3501.npy,bank,0,train,MVI_3501
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/bank/MVI_3502.npy,bank,0,train,MVI_3502
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/bank/MVI_3503.npy,bank,0,train,MVI_3503
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/bank/MVI_3581.npy,bank,0,train,MVI_3581
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/bank/MVI_3583.npy,bank,0,train,MVI_3583
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/bank/MVI_3584.npy,bank,0,train,MVI_3584
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/bank/MVI_3663.npy,bank,0,train,MVI_3663
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/bank/MVI_3664.npy,bank,0,train,MVI_3664
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/bathroom/MVI_4378.npy,bathroom,63,train,MVI_4378
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/bathroom/MVI_4379.npy,bathroom,63,train,MVI_4379
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/bathroom/MVI_4380.npy,bathroom,63,train,MVI_4380
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/bathroom/MVI_4381.npy,bathroom,63,train,MVI_4381
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/bathroom/MVI_4900.npy,bathroom,63,train,MVI_4900
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/bathroom/MVI_4901.npy,bathroom,63,train,MVI_4901
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/bathroom/MVI_4902.npy,bathroom,63,train,MVI_4902
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/bathroom/MVI_8782.npy,bathroom,63,train,MVI_8782
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/bathroom/MVI_8783.npy,bathroom,63,train,MVI_8783
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/bathroom/MVI_8784.npy,bathroom,63,train,MVI_8784
/home/mathew/signbert_unofficial/notebooks/data/include50_rtmlib_1080/cache/left_hand/bathroom/MVI_8785.npy,bathroom,63,train,MVI_8785
